inAir9 ready!
inAir9 freq: 915.00
inAir9 LoRa mod10
inAir9 listening ...

3831832 Rx, payload: Decir adios es crecer 1902, rssi: -24
3833849 Rx, payload: Decir adios es crecer 1903, rssi: -25
3835867 Rx, payload: Decir adios es crecer 1904, rssi: -25
3837884 Rx, payload: Decir adios es crecer 1905, rssi: -26
3839901 Rx, payload: Decir adios es crecer 1906, rssi: -25
3841918 Rx, payload: Decir adios es crecer 1907, rssi: -25
3843934 Rx, payload: Decir adios es crecer 1908, rssi: -25
3845951 Rx, payload: Decir adios es crecer 1909, rssi: -24
3847968 Rx, payload: Decir adios es crecer 1910, rssi: -23
3849986 Rx, payload: Decir adios es crecer 1911, rssi: -23
3852003 Rx, payload: Decir adios es crecer 1912, rssi: -23
3854020 Rx, payload: Decir adios es crecer 1913, rssi: -23
3856037 Rx, payload: Decir adios es crecer 1914, rssi: -24
3858053 Rx, payload: Decir adios es crecer 1915, rssi: -23
3860070 Rx, payload: Decir adios es crecer 1916, rssi: -23
3862087 Rx, payload: Decir adios es crecer 1917, rssi: -24
3864104 Rx, payload: Decir adios es crecer 1918, rssi: -24
3866122 Rx, payload: Decir adios es crecer 1919, rssi: -23
3868139 Rx, payload: Decir adios es crecer 1920, rssi: -23
3870156 Rx, payload: Decir adios es crecer 1921, rssi: -23
3872172 Rx, payload: Decir adios es crecer 1922, rssi: -23
3874189 Rx, payload: Decir adios es crecer 1923, rssi: -23
3876206 Rx, payload: Decir adios es crecer 1924, rssi: -22
3878223 Rx, payload: Decir adios es crecer 1925, rssi: -23
3880241 Rx, payload: Decir adios es crecer 1926, rssi: -23
3882258 Rx, payload: Decir adios es crecer 1927, rssi: -23
3884275 Rx, payload: Decir adios es crecer 1928, rssi: -24
3886290 Rx, payload: Decir adios es crecer 1929, rssi: -23
3888308 Rx, payload: Decir adios es crecer 1930, rssi: -24
3890325 Rx, payload: Decir adios es crecer 1931, rssi: -23
3892342 Rx, payload: Decir adios es crecer 1932, rssi: -23
3894360 Rx, payload: Decir adios es crecer 1933, rssi: -23
3896377 Rx, payload: Decir adios es crecer 1934, rssi: -23
3898394 Rx, payload: Decir adios es crecer 1935, rssi: -24
3900411 Rx, payload: Decir adios es crecer 1936, rssi: -23
3902427 Rx, payload: Decir adios es crecer 1937, rssi: -23
3904444 Rx, payload: Decir adios es crecer 1938, rssi: -24
3906461 Rx, payload: Decir adios es crecer 1939, rssi: -24
3908478 Rx, payload: Decir adios es crecer 1940, rssi: -23
3910496 Rx, payload: Decir adios es crecer 1941, rssi: -23
3912513 Rx, payload: Decir adios es crecer 1942, rssi: -23
3914530 Rx, payload: Decir adios es crecer 1943, rssi: -23
3916546 Rx, payload: Decir adios es crecer 1944, rssi: -22
3918563 Rx, payload: Decir adios es crecer 1945, rssi: -23
3920580 Rx, payload: Decir adios es crecer 1946, rssi: -23
3922597 Rx, payload: Decir adios es crecer 1947, rssi: -23
3924615 Rx, payload: Decir adios es crecer 1948, rssi: -23
3926632 Rx, payload: Decir adios es crecer 1949, rssi: -23
3928649 Rx, payload: Decir adios es crecer 1950, rssi: -25
3930664 Rx, payload: Decir adios es crecer 1951, rssi: -24
3932682 Rx, payload: Decir adios es crecer 1952, rssi: -23
3934699 Rx, payload: Decir adios es crecer 1953, rssi: -24
3936716 Rx, payload: Decir adios es crecer 1954, rssi: -23
3938734 Rx, payload: Decir adios es crecer 1955, rssi: -23
3940751 Rx, payload: Decir adios es crecer 1956, rssi: -22
3942768 Rx, payload: Decir adios es crecer 1957, rssi: -22
3944783 Rx, payload: Decir adios es crecer 1958, rssi: -23
3946801 Rx, payload: Decir adios es crecer 1959, rssi: -23
3948818 Rx, payload: Decir adios es crecer 1960, rssi: -22
3950835 Rx, payload: Decir adios es crecer 1961, rssi: -22
3952852 Rx, payload: Decir adios es crecer 1962, rssi: -22
3954870 Rx, payload: Decir adios es crecer 1963, rssi: -23
3956887 Rx, payload: Decir adios es crecer 1964, rssi: -22
3958902 Rx, payload: Decir adios es crecer 1965, rssi: -23
3960920 Rx, payload: Decir adios es crecer 1966, rssi: -21
3962937 Rx, payload: Decir adios es crecer 1967, rssi: -21
3964954 Rx, payload: Decir adios es crecer 1968, rssi: -20
3966971 Rx, payload: Decir adios es crecer 1969, rssi: -24
3968989 Rx, payload: Decir adios es crecer 1970, rssi: -23
3971006 Rx, payload: Decir adios es crecer 1971, rssi: -24
3973023 Rx, payload: Decir adios es crecer 1972, rssi: -23
3975038 Rx, payload: Decir adios es crecer 1973, rssi: -23
3977056 Rx, payload: Decir adios es crecer 1974, rssi: -23
3979073 Rx, payload: Decir adios es crecer 1975, rssi: -22
3981090 Rx, payload: Decir adios es crecer 1976, rssi: -23
3983108 Rx, payload: Decir adios es crecer 1977, rssi: -22
3985125 Rx, payload: Decir adios es crecer 1978, rssi: -22
3987142 Rx, payload: Decir adios es crecer 1979, rssi: -23
3989157 Rx, payload: Decir adios es crecer 1980, rssi: -23
3991175 Rx, payload: Decir adios es crecer 1981, rssi: -23
3993192 Rx, payload: Decir adios es crecer 1982, rssi: -23
3995209 Rx, payload: Decir adios es crecer 1983, rssi: -23
3997227 Rx, payload: Decir adios es crecer 1984, rssi: -23
3999244 Rx, payload: Decir adios es crecer 1985, rssi: -23
4001259 Rx, payload: Decir adios es crecer 1986, rssi: -22
4003276 Rx, payload: Decir adios es crecer 1987, rssi: -22
4005294 Rx, payload: Decir adios es crecer 1988, rssi: -24
4007311 Rx, payload: Decir adios es crecer 1989, rssi: -25
4009328 Rx, payload: Decir adios es crecer 1990, rssi: -25
4011345 Rx, payload: Decir adios es crecer 1991, rssi: -23
4013363 Rx, payload: Decir adios es crecer 1992, rssi: -23
4015380 Rx, payload: Decir adios es crecer 1993, rssi: -24
4017395 Rx, payload: Decir adios es crecer 1994, rssi: -24
4019412 Rx, payload: Decir adios es crecer 1995, rssi: -24
4021430 Rx, payload: Decir adios es crecer 1996, rssi: -24
4023447 Rx, payload: Decir adios es crecer 1997, rssi: -22
4025464 Rx, payload: Decir adios es crecer 1998, rssi: -23
4027482 Rx, payload: Decir adios es crecer 1999, rssi: -23
4029499 Rx, payload: Decir adios es crecer 2000, rssi: -23
4031514 Rx, payload: Decir adios es crecer 2001, rssi: -22
4033531 Rx, payload: Decir adios es crecer 2002, rssi: -22
4035549 Rx, payload: Decir adios es crecer 2003, rssi: -22
4037566 Rx, payload: Decir adios es crecer 2004, rssi: -22
4039583 Rx, payload: Decir adios es crecer 2005, rssi: -23
4041601 Rx, payload: Decir adios es crecer 2006, rssi: -23
4043618 Rx, payload: Decir adios es crecer 2007, rssi: -23
4045631 Rx, payload: Decir adios es crecer 2008, rssi: -23
4047648 Rx, payload: Decir adios es crecer 2009, rssi: -22
4049666 Rx, payload: Decir adios es crecer 2010, rssi: -23
4051683 Rx, payload: Decir adios es crecer 2011, rssi: -23
4053700 Rx, payload: Decir adios es crecer 2012, rssi: -23
4055717 Rx, payload: Decir adios es crecer 2013, rssi: -24
4057735 Rx, payload: Decir adios es crecer 2014, rssi: -22
4059750 Rx, payload: Decir adios es crecer 2015, rssi: -23
4061767 Rx, payload: Decir adios es crecer 2016, rssi: -23
4063784 Rx, payload: Decir adios es crecer 2017, rssi: -23
4065802 Rx, payload: Decir adios es crecer 2018, rssi: -22
4067819 Rx, payload: Decir adios es crecer 2019, rssi: -22
4069836 Rx, payload: Decir adios es crecer 2020, rssi: -23
4071854 Rx, payload: Decir adios es crecer 2021, rssi: -22
4073869 Rx, payload: Decir adios es crecer 2022, rssi: -22
4075886 Rx, payload: Decir adios es crecer 2023, rssi: -22
4077903 Rx, payload: Decir adios es crecer 2024, rssi: -22
4079921 Rx, payload: Decir adios es crecer 2025, rssi: -22
4081938 Rx, payload: Decir adios es crecer 2026, rssi: -22
4083955 Rx, payload: Decir adios es crecer 2027, rssi: -22
4085972 Rx, payload: Decir adios es crecer 2028, rssi: -22
4087988 Rx, payload: Decir adios es crecer 2029, rssi: -21
4090005 Rx, payload: Decir adios es crecer 2030, rssi: -22
4092022 Rx, payload: Decir adios es crecer 2031, rssi: -22
4094040 Rx, payload: Decir adios es crecer 2032, rssi: -22
4096057 Rx, payload: Decir adios es crecer 2033, rssi: -23
4098074 Rx, payload: Decir adios es crecer 2034, rssi: -23
4100091 Rx, payload: Decir adios es crecer 2035, rssi: -23
4102109 Rx, payload: Decir adios es crecer 2036, rssi: -23
4104124 Rx, payload: Decir adios es crecer 2037, rssi: -23
4106141 Rx, payload: Decir adios es crecer 2038, rssi: -23
4108158 Rx, payload: Decir adios es crecer 2039, rssi: -24
4110176 Rx, payload: Decir adios es crecer 2040, rssi: -22
4112193 Rx, payload: Decir adios es crecer 2041, rssi: -22
4114210 Rx, payload: Decir adios es crecer 2042, rssi: -23
4116228 Rx, payload: Decir adios es crecer 2043, rssi: -22
4118243 Rx, payload: Decir adios es crecer 2044, rssi: -23
4120260 Rx, payload: Decir adios es crecer 2045, rssi: -23
4122277 Rx, payload: Decir adios es crecer 2046, rssi: -22
4124295 Rx, payload: Decir adios es crecer 2047, rssi: -23
4126312 Rx, payload: Decir adios es crecer 2048, rssi: -23
4128329 Rx, payload: Decir adios es crecer 2049, rssi: -23
4130347 Rx, payload: Decir adios es crecer 2050, rssi: -23
4132362 Rx, payload: Decir adios es crecer 2051, rssi: -23
4134379 Rx, payload: Decir adios es crecer 2052, rssi: -23
4136396 Rx, payload: Decir adios es crecer 2053, rssi: -24
4138414 Rx, payload: Decir adios es crecer 2054, rssi: -25
4140431 Rx, payload: Decir adios es crecer 2055, rssi: -25
4142448 Rx, payload: Decir adios es crecer 2056, rssi: -25
4144465 Rx, payload: Decir adios es crecer 2057, rssi: -24
4146481 Rx, payload: Decir adios es crecer 2058, rssi: -25
4148498 Rx, payload: Decir adios es crecer 2059, rssi: -24
4150515 Rx, payload: Decir adios es crecer 2060, rssi: -24
4152532 Rx, payload: Decir adios es crecer 2061, rssi: -24
4154550 Rx, payload: Decir adios es crecer 2062, rssi: -23
4156567 Rx, payload: Decir adios es crecer 2063, rssi: -24
4158584 Rx, payload: Decir adios es crecer 2064, rssi: -23
4160600 Rx, payload: Decir adios es crecer 2065, rssi: -23
4162617 Rx, payload: Decir adios es crecer 2066, rssi: -24
4164634 Rx, payload: Decir adios es crecer 2067, rssi: -23
4166651 Rx, payload: Decir adios es crecer 2068, rssi: -23
4170686 Rx, payload: Decir adios es crecer 2070, rssi: -24
4172703 Rx, payload: Decir adios es crecer 2071, rssi: -23
4174718 Rx, payload: Decir adios es crecer 2072, rssi: -23
4178753 Rx, payload: Decir adios es crecer 2074, rssi: -23
4180770 Rx, payload: Decir adios es crecer 2075, rssi: -23
4182788 Rx, payload: Decir adios es crecer 2076, rssi: -23
4184805 Rx, payload: Decir adios es crecer 2077, rssi: -23
4186822 Rx, payload: Decir adios es crecer 2078, rssi: -24
4188837 Rx, payload: Decir adios es crecer 2079, rssi: -23
4190855 Rx, payload: Decir adios es crecer 2080, rssi: -23
4192872 Rx, payload: Decir adios es crecer 2081, rssi: -24
4194889 Rx, payload: Decir adios es crecer 2082, rssi: -24
4196907 Rx, payload: Decir adios es crecer 2083, rssi: -23
4198924 Rx, payload: Decir adios es crecer 2084, rssi: -24
4200941 Rx, payload: Decir adios es crecer 2085, rssi: -24
4202956 Rx, payload: Decir adios es crecer 2086, rssi: -23
4204974 Rx, payload: Decir adios es crecer 2087, rssi: -24
4206991 Rx, payload: Decir adios es crecer 2088, rssi: -24
4209008 Rx, payload: Decir adios es crecer 2089, rssi: -25
4211025 Rx, payload: Decir adios es crecer 2090, rssi: -25
4213043 Rx, payload: Decir adios es crecer 2091, rssi: -25
4215060 Rx, payload: Decir adios es crecer 2092, rssi: -25
4217075 Rx, payload: Decir adios es crecer 2093, rssi: -25
4219092 Rx, payload: Decir adios es crecer 2094, rssi: -25
4221110 Rx, payload: Decir adios es crecer 2095, rssi: -26
4223127 Rx, payload: Decir adios es crecer 2096, rssi: -26
4225144 Rx, payload: Decir adios es crecer 2097, rssi: -25
4227162 Rx, payload: Decir adios es crecer 2098, rssi: -25
4229179 Rx, payload: Decir adios es crecer 2099, rssi: -26
4231194 Rx, payload: Decir adios es crecer 2100, rssi: -25
4233211 Rx, payload: Decir adios es crecer 2101, rssi: -24
4235229 Rx, payload: Decir adios es crecer 2102, rssi: -28
4237246 Rx, payload: Decir adios es crecer 2103, rssi: -32
4239263 Rx, payload: Decir adios es crecer 2104, rssi: -28
4241281 Rx, payload: Decir adios es crecer 2105, rssi: -25
4243298 Rx, payload: Decir adios es crecer 2106, rssi: -28
4245313 Rx, payload: Decir adios es crecer 2107, rssi: -24
4247330 Rx, payload: Decir adios es crecer 2108, rssi: -24
4249348 Rx, payload: Decir adios es crecer 2109, rssi: -25
4251365 Rx, payload: Decir adios es crecer 2110, rssi: -25
4253382 Rx, payload: Decir adios es crecer 2111, rssi: -25
4255399 Rx, payload: Decir adios es crecer 2112, rssi: -25
4257417 Rx, payload: Decir adios es crecer 2113, rssi: -26
4259432 Rx, payload: Decir adios es crecer 2114, rssi: -25
4261449 Rx, payload: Decir adios es crecer 2115, rssi: -26
4263467 Rx, payload: Decir adios es crecer 2116, rssi: -25
4265484 Rx, payload: Decir adios es crecer 2117, rssi: -25
4267501 Rx, payload: Decir adios es crecer 2118, rssi: -25
4269518 Rx, payload: Decir adios es crecer 2119, rssi: -25
4271536 Rx, payload: Decir adios es crecer 2120, rssi: -25
4273551 Rx, payload: Decir adios es crecer 2121, rssi: -25
4275568 Rx, payload: Decir adios es crecer 2122, rssi: -26
4277585 Rx, payload: Decir adios es crecer 2123, rssi: -25
4279603 Rx, payload: Decir adios es crecer 2124, rssi: -26
4281620 Rx, payload: Decir adios es crecer 2125, rssi: -26
4283637 Rx, payload: Decir adios es crecer 2126, rssi: -25
4285655 Rx, payload: Decir adios es crecer 2127, rssi: -26
4287672 Rx, payload: Decir adios es crecer 2128, rssi: -26
4289687 Rx, payload: Decir adios es crecer 2129, rssi: -26
4291704 Rx, payload: Decir adios es crecer 2130, rssi: -26
4293722 Rx, payload: Decir adios es crecer 2131, rssi: -25
4295739 Rx, payload: Decir adios es crecer 2132, rssi: -26
4297756 Rx, payload: Decir adios es crecer 2133, rssi: -27
4299773 Rx, payload: Decir adios es crecer 2134, rssi: -25
4301791 Rx, payload: Decir adios es crecer 2135, rssi: -25
4303806 Rx, payload: Decir adios es crecer 2136, rssi: -25
4305823 Rx, payload: Decir adios es crecer 2137, rssi: -24
4307841 Rx, payload: Decir adios es crecer 2138, rssi: -24
4309858 Rx, payload: Decir adios es crecer 2139, rssi: -24
4311875 Rx, payload: Decir adios es crecer 2140, rssi: -26
4313892 Rx, payload: Decir adios es crecer 2141, rssi: -26
4315910 Rx, payload: Decir adios es crecer 2142, rssi: -26
4317925 Rx, payload: Decir adios es crecer 2143, rssi: -26
4319942 Rx, payload: Decir adios es crecer 2144, rssi: -26
4321959 Rx, payload: Decir adios es crecer 2145, rssi: -27
4323977 Rx, payload: Decir adios es crecer 2146, rssi: -27
4325994 Rx, payload: Decir adios es crecer 2147, rssi: -25
4328011 Rx, payload: Decir adios es crecer 2148, rssi: -25
4330029 Rx, payload: Decir adios es crecer 2149, rssi: -25
4332044 Rx, payload: Decir adios es crecer 2150, rssi: -25
4334061 Rx, payload: Decir adios es crecer 2151, rssi: -25
4336078 Rx, payload: Decir adios es crecer 2152, rssi: -24
4338096 Rx, payload: Decir adios es crecer 2153, rssi: -25
4340113 Rx, payload: Decir adios es crecer 2154, rssi: -24
4342130 Rx, payload: Decir adios es crecer 2155, rssi: -25
4344147 Rx, payload: Decir adios es crecer 2156, rssi: -25
4346163 Rx, payload: Decir adios es crecer 2157, rssi: -24
4348180 Rx, payload: Decir adios es crecer 2158, rssi: -24
4350197 Rx, payload: Decir adios es crecer 2159, rssi: -26
4352215 Rx, payload: Decir adios es crecer 2160, rssi: -26
4354232 Rx, payload: Decir adios es crecer 2161, rssi: -25
4356249 Rx, payload: Decir adios es crecer 2162, rssi: -25
4358266 Rx, payload: Decir adios es crecer 2163, rssi: -25
4360282 Rx, payload: Decir adios es crecer 2164, rssi: -24
4362299 Rx, payload: Decir adios es crecer 2165, rssi: -25
4364316 Rx, payload: Decir adios es crecer 2166, rssi: -25
4366333 Rx, payload: Decir adios es crecer 2167, rssi: -24
4368351 Rx, payload: Decir adios es crecer 2168, rssi: -26
4370368 Rx, payload: Decir adios es crecer 2169, rssi: -27
4372385 Rx, payload: Decir adios es crecer 2170, rssi: -24
4374403 Rx, payload: Decir adios es crecer 2171, rssi: -22
4376418 Rx, payload: Decir adios es crecer 2172, rssi: -20
4378435 Rx, payload: Decir adios es crecer 2173, rssi: -25
4380452 Rx, payload: Decir adios es crecer 2174, rssi: -26
4382470 Rx, payload: Decir adios es crecer 2175, rssi: -27
4384487 Rx, payload: Decir adios es crecer 2176, rssi: -24
4386504 Rx, payload: Decir adios es crecer 2177, rssi: -25
4388519 Rx, payload: Decir adios es crecer 2178, rssi: -26
4390537 Rx, payload: Decir adios es crecer 2179, rssi: -25
4392554 Rx, payload: Decir adios es crecer 2180, rssi: -26
4394571 Rx, payload: Decir adios es crecer 2181, rssi: -25
4396589 Rx, payload: Decir adios es crecer 2182, rssi: -25
4398606 Rx, payload: Decir adios es crecer 2183, rssi: -25
4400623 Rx, payload: Decir adios es crecer 2184, rssi: -24
4402638 Rx, payload: Decir adios es crecer 2185, rssi: -24
4404656 Rx, payload: Decir adios es crecer 2186, rssi: -24
4406673 Rx, payload: Decir adios es crecer 2187, rssi: -25
4408690 Rx, payload: Decir adios es crecer 2188, rssi: -25
4410707 Rx, payload: Decir adios es crecer 2189, rssi: -25
4412725 Rx, payload: Decir adios es crecer 2190, rssi: -25
4414742 Rx, payload: Decir adios es crecer 2191, rssi: -24
4416759 Rx, payload: Decir adios es crecer 2192, rssi: -24
4418775 Rx, payload: Decir adios es crecer 2193, rssi: -24
4420792 Rx, payload: Decir adios es crecer 2194, rssi: -24
4422809 Rx, payload: Decir adios es crecer 2195, rssi: -24
4424826 Rx, payload: Decir adios es crecer 2196, rssi: -25
4426844 Rx, payload: Decir adios es crecer 2197, rssi: -24
4428861 Rx, payload: Decir adios es crecer 2198, rssi: -24
4430878 Rx, payload: Decir adios es crecer 2199, rssi: -26
4432893 Rx, payload: Decir adios es crecer 2200, rssi: -21
4434911 Rx, payload: Decir adios es crecer 2201, rssi: -20
4436928 Rx, payload: Decir adios es crecer 2202, rssi: -20
4438945 Rx, payload: Decir adios es crecer 2203, rssi: -21
4440963 Rx, payload: Decir adios es crecer 2204, rssi: -25
4442980 Rx, payload: Decir adios es crecer 2205, rssi: -25
4444997 Rx, payload: Decir adios es crecer 2206, rssi: -24
4447012 Rx, payload: Decir adios es crecer 2207, rssi: -24
4449030 Rx, payload: Decir adios es crecer 2208, rssi: -24
4451047 Rx, payload: Decir adios es crecer 2209, rssi: -24
4453064 Rx, payload: Decir adios es crecer 2210, rssi: -23
4455081 Rx, payload: Decir adios es crecer 2211, rssi: -23
4457099 Rx, payload: Decir adios es crecer 2212, rssi: -23
4459116 Rx, payload: Decir adios es crecer 2213, rssi: -23
4461131 Rx, payload: Decir adios es crecer 2214, rssi: -22
4463149 Rx, payload: Decir adios es crecer 2215, rssi: -23
4465166 Rx, payload: Decir adios es crecer 2216, rssi: -23
4467183 Rx, payload: Decir adios es crecer 2217, rssi: -23
4469200 Rx, payload: Decir adios es crecer 2218, rssi: -23
4471218 Rx, payload: Decir adios es crecer 2219, rssi: -23
4473235 Rx, payload: Decir adios es crecer 2220, rssi: -23
4475250 Rx, payload: Decir adios es crecer 2221, rssi: -23
4477267 Rx, payload: Decir adios es crecer 2222, rssi: -23
4479285 Rx, payload: Decir adios es crecer 2223, rssi: -23
4481302 Rx, payload: Decir adios es crecer 2224, rssi: -22
4483319 Rx, payload: Decir adios es crecer 2225, rssi: -23
4485337 Rx, payload: Decir adios es crecer 2226, rssi: -22
4487354 Rx, payload: Decir adios es crecer 2227, rssi: -22
4489369 Rx, payload: Decir adios es crecer 2228, rssi: -22
4491386 Rx, payload: Decir adios es crecer 2229, rssi: -22
4493404 Rx, payload: Decir adios es crecer 2230, rssi: -22
4495421 Rx, payload: Decir adios es crecer 2231, rssi: -22
4497438 Rx, payload: Decir adios es crecer 2232, rssi: -24
4499456 Rx, payload: Decir adios es crecer 2233, rssi: -24
4501473 Rx, payload: Decir adios es crecer 2234, rssi: -24
4503490 Rx, payload: Decir adios es crecer 2235, rssi: -24
4505505 Rx, payload: Decir adios es crecer 2236, rssi: -24
4507523 Rx, payload: Decir adios es crecer 2237, rssi: -23
4509540 Rx, payload: Decir adios es crecer 2238, rssi: -23
4511557 Rx, payload: Decir adios es crecer 2239, rssi: -23
4513574 Rx, payload: Decir adios es crecer 2240, rssi: -24
4515592 Rx, payload: Decir adios es crecer 2241, rssi: -24
4517607 Rx, payload: Decir adios es crecer 2242, rssi: -23
4519624 Rx, payload: Decir adios es crecer 2243, rssi: -24
4521641 Rx, payload: Decir adios es crecer 2244, rssi: -27
4523659 Rx, payload: Decir adios es crecer 2245, rssi: -25
4525676 Rx, payload: Decir adios es crecer 2246, rssi: -26
4527693 Rx, payload: Decir adios es crecer 2247, rssi: -29
4529711 Rx, payload: Decir adios es crecer 2248, rssi: -30
4531728 Rx, payload: Decir adios es crecer 2249, rssi: -32
4533743 Rx, payload: Decir adios es crecer 2250, rssi: -32
4535760 Rx, payload: Decir adios es crecer 2251, rssi: -32
4537778 Rx, payload: Decir adios es crecer 2252, rssi: -32
4539795 Rx, payload: Decir adios es crecer 2253, rssi: -34
4541812 Rx, payload: Decir adios es crecer 2254, rssi: -29
4543830 Rx, payload: Decir adios es crecer 2255, rssi: -29
4545847 Rx, payload: Decir adios es crecer 2256, rssi: -30
4547862 Rx, payload: Decir adios es crecer 2257, rssi: -29
4549879 Rx, payload: Decir adios es crecer 2258, rssi: -29
4551897 Rx, payload: Decir adios es crecer 2259, rssi: -25
4553914 Rx, payload: Decir adios es crecer 2260, rssi: -24
4555931 Rx, payload: Decir adios es crecer 2261, rssi: -23
4557948 Rx, payload: Decir adios es crecer 2262, rssi: -24
4559966 Rx, payload: Decir adios es crecer 2263, rssi: -25
4561981 Rx, payload: Decir adios es crecer 2264, rssi: -24
4563998 Rx, payload: Decir adios es crecer 2265, rssi: -26
4566016 Rx, payload: Decir adios es crecer 2266, rssi: -28
4568033 Rx, payload: Decir adios es crecer 2267, rssi: -26
4570050 Rx, payload: Decir adios es crecer 2268, rssi: -26
4572067 Rx, payload: Decir adios es crecer 2269, rssi: -26
4574085 Rx, payload: Decir adios es crecer 2270, rssi: -25
4576100 Rx, payload: Decir adios es crecer 2271, rssi: -25
4578117 Rx, payload: Decir adios es crecer 2272, rssi: -25
4580134 Rx, payload: Decir adios es crecer 2273, rssi: -26
4582152 Rx, payload: Decir adios es crecer 2274, rssi: -25
4584169 Rx, payload: Decir adios es crecer 2275, rssi: -24
4586186 Rx, payload: Decir adios es crecer 2276, rssi: -25
4588204 Rx, payload: Decir adios es crecer 2277, rssi: -25
4592236 Rx, payload: Decir adios es crecer 2279, rssi: -25
4594253 Rx, payload: Decir adios es crecer 2280, rssi: -25
4596271 Rx, payload: Decir adios es crecer 2281, rssi: -24
4598288 Rx, payload: Decir adios es crecer 2282, rssi: -25
4600305 Rx, payload: Decir adios es crecer 2283, rssi: -27
4602322 Rx, payload: Decir adios es crecer 2284, rssi: -33
4604338 Rx, payload: Decir adios es crecer 2285, rssi: -25
4606355 Rx, payload: Decir adios es crecer 2286, rssi: -27
4608372 Rx, payload: Decir adios es crecer 2287, rssi: -25
4610390 Rx, payload: Decir adios es crecer 2288, rssi: -25
4612407 Rx, payload: Decir adios es crecer 2289, rssi: -24
4614424 Rx, payload: Decir adios es crecer 2290, rssi: -26
4616441 Rx, payload: Decir adios es crecer 2291, rssi: -25
4618459 Rx, payload: Decir adios es crecer 2292, rssi: -24
4620474 Rx, payload: Decir adios es crecer 2293, rssi: -23
4622491 Rx, payload: Decir adios es crecer 2294, rssi: -25
4624508 Rx, payload: Decir adios es crecer 2295, rssi: -25
4626526 Rx, payload: Decir adios es crecer 2296, rssi: -25
4628543 Rx, payload: Decir adios es crecer 2297, rssi: -23
4630560 Rx, payload: Decir adios es crecer 2298, rssi: -24
4632578 Rx, payload: Decir adios es crecer 2299, rssi: -26
4634593 Rx, payload: Decir adios es crecer 2300, rssi: -31
4636610 Rx, payload: Decir adios es crecer 2301, rssi: -24
4638627 Rx, payload: Decir adios es crecer 2302, rssi: -24
4640645 Rx, payload: Decir adios es crecer 2303, rssi: -24
4642662 Rx, payload: Decir adios es crecer 2304, rssi: -24
4644679 Rx, payload: Decir adios es crecer 2305, rssi: -24
4646696 Rx, payload: Decir adios es crecer 2306, rssi: -25
4648712 Rx, payload: Decir adios es crecer 2307, rssi: -21
4650729 Rx, payload: Decir adios es crecer 2308, rssi: -23
4652746 Rx, payload: Decir adios es crecer 2309, rssi: -24
4654764 Rx, payload: Decir adios es crecer 2310, rssi: -22
4656781 Rx, payload: Decir adios es crecer 2311, rssi: -25
4658798 Rx, payload: Decir adios es crecer 2312, rssi: -22
4660815 Rx, payload: Decir adios es crecer 2313, rssi: -23
4662831 Rx, payload: Decir adios es crecer 2314, rssi: -23
4664848 Rx, payload: Decir adios es crecer 2315, rssi: -25
4666865 Rx, payload: Decir adios es crecer 2316, rssi: -24
4668882 Rx, payload: Decir adios es crecer 2317, rssi: -23
4670900 Rx, payload: Decir adios es crecer 2318, rssi: -24
4672917 Rx, payload: Decir adios es crecer 2319, rssi: -24
4674934 Rx, payload: Decir adios es crecer 2320, rssi: -24
4676950 Rx, payload: Decir adios es crecer 2321, rssi: -24
4678967 Rx, payload: Decir adios es crecer 2322, rssi: -24
4680984 Rx, payload: Decir adios es crecer 2323, rssi: -25
4683001 Rx, payload: Decir adios es crecer 2324, rssi: -24
4685019 Rx, payload: Decir adios es crecer 2325, rssi: -24
4687036 Rx, payload: Decir adios es crecer 2326, rssi: -24
4689053 Rx, payload: Decir adios es crecer 2327, rssi: -24
4691068 Rx, payload: Decir adios es crecer 2328, rssi: -24
4693086 Rx, payload: Decir adios es crecer 2329, rssi: -24
4695103 Rx, payload: Decir adios es crecer 2330, rssi: -25
4697120 Rx, payload: Decir adios es crecer 2331, rssi: -23
4699138 Rx, payload: Decir adios es crecer 2332, rssi: -25
4701155 Rx, payload: Decir adios es crecer 2333, rssi: -26
4703172 Rx, payload: Decir adios es crecer 2334, rssi: -25
4705189 Rx, payload: Decir adios es crecer 2335, rssi: -26
4707205 Rx, payload: Decir adios es crecer 2336, rssi: -29
4709222 Rx, payload: Decir adios es crecer 2337, rssi: -27
4711239 Rx, payload: Decir adios es crecer 2338, rssi: -26
4713256 Rx, payload: Decir adios es crecer 2339, rssi: -27
4715274 Rx, payload: Decir adios es crecer 2340, rssi: -27
4717291 Rx, payload: Decir adios es crecer 2341, rssi: -26
4719308 Rx, payload: Decir adios es crecer 2342, rssi: -27
4721324 Rx, payload: Decir adios es crecer 2343, rssi: -27
4723341 Rx, payload: Decir adios es crecer 2344, rssi: -27
4727375 Rx, payload: Decir adios es crecer 2346, rssi: -27
4729393 Rx, payload: Decir adios es crecer 2347, rssi: -27
4731410 Rx, payload: Decir adios es crecer 2348, rssi: -27
4733427 Rx, payload: Decir adios es crecer 2349, rssi: -27
4735442 Rx, payload: Decir adios es crecer 2350, rssi: -27
4737460 Rx, payload: Decir adios es crecer 2351, rssi: -27
4739477 Rx, payload: Decir adios es crecer 2352, rssi: -27
4741494 Rx, payload: Decir adios es crecer 2353, rssi: -27
4743512 Rx, payload: Decir adios es crecer 2354, rssi: -27
4745529 Rx, payload: Decir adios es crecer 2355, rssi: -28
